Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1319600000000.0,1014.0,323.0,1015.0,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3854012400162-3,84,非标中固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,4,4,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319602841009-84-1,,11月5日,,,,柜3区,扬州市,034B,12,智能矩形,,131960284,1319600000000.0,FG0318019VA,1064.2,1014.0,323.0,B,1,,,,,,,,,12月31日,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,Dec-84,0,,,,,1014*323*18,,ZJ_ZN241102A1-1 | P3854012400162-3,034B,18*323*1014,,31-12-,,；；,,,深花色,,,0,0,,,34,,,,1015.0,323.5,1009,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P052,,,6,,,,,,,End
1319570000000.0,780.0,80.0,780.0,80.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10T,381279230,Y0112032400254-23,九,挡板(VA),ZJ_ZN241102A1-1,四△,现场打挂钩孔,,18,,,1,1,13,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A1,,,1319568151031-9-1,,11月5日,,,,柜1区,吴江,034B,49,4.0小板件,,131956815,,FZ061816VA,784.09,780.0,80.0,B,1,,,,,,,,,63-49,,,索菲亚,挡板(VA),,  ,,扇地缝:,,九-49,0,,,,,780*80*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*80*780,,63-49-,,；；,,,深花色,,,0,0,,,34,,,,780.0,80.0,1031,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1317460000000.0,900.0,100.0,900.0,100.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10T,381279230,P3525022400174-12,15,18mm收口板(VA),ZJ_ZN241102A1-1,四△,,,18,,,1,1,4,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A1,,,1317456441128-15-1,,11月5日,,,,柜1区,富阳区,034B,25,4.0小板件,,131745644,,FS0118VA,905.54,900.0,100.0,B,1,,,,,,,,,62-25,,,索菲亚,18mm收口板(VA),,  ,,扇地缝:,,15-25,0,,,,,900*100*18,,ZJ_ZN241102A1-1 | P3525022400174-12,034B,18*100*900,,62-25-,,；；,,,深花色,,,0,0,,,34,,,,900.0,100.0,1128,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P042,,,6,,,,,,,End
1319570000000.0,780.0,60.0,780.0,61.0,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,Y0112032400254-23,九,非标18mm脚线(木塞)(VA),ZJ_ZN241102A1-1,2H,按新脚线规则打孔,,18,,,1,1,13,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319568151007-9-1,,11月5日,,,,柜1区,吴江,034B,6,4.0小板件,,131956815,,FJ031802VA,782.3,780.0,60.0,B,1,,,,,,,,,Jun-63,,,索菲亚,非标18mm脚线(木塞)(VA),,  ,,扇地缝:,,九-6,0,,,,,780*60*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*60*780,,63-6-,,；；,,,深花色,,,0,0,,,34,,,,780.0,61.0,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1318390000000.0,862.0,261.0,863.0,261.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-6,2,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,14,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388571035-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,20,智能矩形,,131838857,,FG0318019VA,900.65,862.0,261.0,B,1,,,,,,,,,85-20,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,2月20日,0,,,,,862*261*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*261*862,,85-20-,,；；,,,深花色,,,0,0,,,34,,,,863.0,261.5,1035,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1319650000000.0,1686.0,294.0,1687.0,294.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,Y0115432401009-5,76,非标中固层(前后见光)(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,10,8,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319650661021-76-1,,11月5日,,,,柜3区,杭州,034B,36,智能矩形,,131965066,1319650000000.0,FG0318026VA,1711.44,1686.0,294.0,B,1,,,,,,,,,62-36,,,索菲亚,非标中固层(前后见光)(VA),,  ,,扇地缝:,,76-36,0,,,,,1686*294*18,,ZJ_ZN241102A1-1 | Y0115432401009-5,034B,18*294*1686,,62-36-,,；；,,,深花色,,,0,0,,,34,,,,1687.0,294.0,1021,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1319090000000.0,312.0,320.0,313.0,320.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120052400199-2,61,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,+,3,1,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319094041007-61-1,,11月5日,,,,柜3区,潍坊,034B,4,智能矩形,,131909404,,FC11801RVA,446.93,312.0,320.0,B,1,★,,,,,,,,Apr-32,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,Apr-61,0,,,,,312*320*18,,ZJ_ZN241102A1-1 | P0120052400199-2,034B,18*320*312,,32-4-,,；；,,右,深花色,,,0,0,,,34,,,,313.0,320.5,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1318390000000.0,420.0,353.0,421.0,353.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-6,2,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,8,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388571081-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,55,智能矩形,,131838857,,FG0118018VA,548.64,420.0,353.0,B,1,,,,,,,,,85-55,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,2-55,0,,,,,420*353*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*353*420,,85-55-,,；；,,,深花色,,,0,0,,,34,,,,421.0,353.5,1081,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318390000000.0,862.0,279.0,863.0,279.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400166-6,2,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,14,14,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318388571065-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,79,智能矩形,,131838857,1318390000000.0,FG0121801VA,906.03,862.0,279.0,B,1,,,,,,,,,85-79,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,2-79,0,,,,,862*279*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*279*862,,85-79-,,；；,,,深花色,,,0,0,,,34,,,,863.0,279.5,1065,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318470000000.0,664.0,291.0,665.0,291.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-1,17,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,3,1,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473901004-17-1,,11月5日,,,,柜3区,哈尔滨市,034B,2,智能矩形,,131847390,,FG0218019VA,724.97,664.0,291.0,B,1,,,,,,,,,9月2日,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,2月17日,0,,,,,664*291*18,,ZJ_ZN241102A1-1 | P3345212400167-1,034B,18*291*664,,9-2-,,；；,,,深花色,,,0,0,,,34,,,,665.0,291.5,1004,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1320640000000.0,849.0,523.0,850.0,523.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0115382400710-4,97,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,5,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320636441018-97-1,,11月5日,,,,柜3区,杭州,034B,70,智能矩形,,132063644,,FG031854VA,997.16,849.0,523.0,B,1,,,,,,,,,75-70,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,97-70,0,,,,,849*523*18,,ZJ_ZN241102A1-1 | Y0115382400710-4,034B,18*523*849,,75-70-,,；；,,,深花色,,,0,0,,,34,,,,850.0,523.5,1018,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y132,,,6,,,,,,,End
1319650000000.0,831.0,316.0,832.0,316.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0115432401009-2,65,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,5,3,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319650901047-65-1,,11月5日,,,,柜3区,杭州,034B,14,智能矩形,,131965090,,FG0318019VA,889.05,831.0,316.0,B,1,,,,,,,,,30-14,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,65-14,0,,,,,831*316*18,,ZJ_ZN241102A1-1 | Y0115432401009-2,034B,18*316*831,,30-14-,,；；,,,深花色,,,0,0,,,34,,,,832.0,316.5,1047,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1319090000000.0,485.0,580.0,486.0,580.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120052400199-10,1,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右， 内进10K,,18,B5,+,11,7,7,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319094621011-1-1,,11月5日,,,,柜3区,潍坊,034B,83,智能矩形,,131909462,,FC11801RVA,756.06,485.0,580.0,B,1,★,,,,,,,,111-83,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,1-83,0,,,,,485*580*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*580*485,,111-83-,,；；,,右,深花色,,,0,0,,,34,,,,486.0,580.5,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,10K,,,,,,End
1319090000000.0,435.0,544.0,436.0,544.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120052400199-10,1,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,+,11,1,10,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319094621014-1-1,,11月5日,,,,柜3区,潍坊,034B,86,智能矩形,,131909462,,FC21801VA,696.53,435.0,544.0,B,1,,,,,,,,,111-86,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,1-86,0,,,,,435*544*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*544*435,,111-86-,,；；,,,深花色,,,0,0,,,34,,,,436.0,544.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1318390000000.0,875.0,380.0,876.0,380.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-6,2,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右， 内进20K,,18,B5,,14,13,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388571003-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,85,智能矩形,,131838857,,FC11801RVA,953.95,875.0,380.0,B,1,★,,,,,,,,85-85,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,2-85,0,,,,,875*380*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*380*875,,85-85-,,；；,,右,深花色,,,0,0,,,34,,,,876.0,380.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,20K,,,,,,End
1319500000000.0,727.0,293.0,728.0,293.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-2,87,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,10,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319499801020-87-1,,11月5日,,,,柜3区,吴江,034B,106,智能矩形,,131949980,,FG0118018VA,783.82,727.0,293.0,B,1,,,,,,,,,107-106,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,87-106,0,,,,,727*293*18,,ZJ_ZN241102A1-1 | Y0112032400254-2,034B,18*293*727,,107-106-,,；；,,,深花色,,,0,0,,,34,,,,728.0,293.5,1020,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1318110000000.0,685.0,771.0,686.0,772.0,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_16,381279230,P0091032400235-5,六,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,11,6,2,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A8,,,1318110571039-6-1,,11月5日,,,,柜3区,福州,034B,66,智能矩形,,131811057,,FB11805VA,1031.34,685.0,771.0,B,1,,,,,,,,,89-66,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,六-66,0,,,,,685*771*18,,ZJ_ZN241102A1-1 | P0091032400235-5,034B,18*771*685,,89-66-,,；；,,,深花色,,,0,0,,,34,,,,686.0,772.0,1039,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P004,,,6,,,,,,,End
1319570000000.0,2320.0,288.0,2321.0,288.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-23,九,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,,7,6,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319568151006-9-1,,11月5日,,,,柜3区,吴江,034B,5,智能矩形,,131956815,,FC11801RVA,2337.81,2320.0,288.0,B,1,★,,,,,,,,May-63,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,九-5,0,,,,,2320*288*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*288*2320,,63-5-,,；；,,右,深花色,,,0,0,,,34,,,,2321.0,288.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319500000000.0,726.0,60.0,726.0,61.0,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,Y0112032400254-2,87,非标18mm脚线(木塞)(VA),ZJ_ZN241102A1-1,2H,按新脚线规则打孔,,18,,,1,1,23,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319499801080-87-1,,11月5日,,,,柜1区,吴江,034B,10,4.0小板件,,131949980,,FJ031802VA,728.48,726.0,60.0,B,1,,,,,,,,,107-10,,,索菲亚,非标18mm脚线(木塞)(VA),,  ,,扇地缝:,,Oct-87,0,,,,,726*60*18,,ZJ_ZN241102A1-1 | Y0112032400254-2,034B,18*60*726,,107-10-,,；；,,,深花色,,,0,0,,,34,,,,726.0,61.0,1080,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1319090000000.0,564.0,543.0,565.0,543.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-10,1,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,7,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094621062-1-1,,11月5日,,,,柜3区,潍坊,034B,38,智能矩形,,131909462,,FG031854VA,782.91,564.0,543.0,B,1,,,,,,,,,111-38,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,1-38,0,,,,,564*543*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*543*564,,111-38-,,；；,,,深花色,,,0,0,,,34,,,,565.0,543.5,1062,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1319090000000.0,589.0,413.0,590.0,413.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-10,1,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,1,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094621083-1-1,,11月5日,,,,柜3区,潍坊,034B,21,智能矩形,,131909462,,FG0218019VA,719.37,589.0,413.0,B,1,,,,,,,,,111-21,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,1月21日,0,,,,,589*413*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*413*589,,111-21-,,；；,,,深花色,,,0,0,,,34,,,,590.0,413.5,1083,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1318110000000.0,564.0,559.0,565.0,559.0,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,P0091032400235-5,六,非标上固层（前后见光）(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,11,11,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318110571011-6-1,,11月5日,,,,柜3区,福州,034B,78,智能矩形,,131811057,1318110000000.0,FG0118019VA,794.09,564.0,559.0,B,1,,,,,,,,,89-78,,,索菲亚,非标上固层（前后见光）(VA),,  ,,扇地缝:,,六-78,0,,,,,564*559*18,,ZJ_ZN241102A1-1 | P0091032400235-5,034B,18*559*564,,89-78-,,；；,,,深花色,,,0,0,,,34,,,,565.0,559.0,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P004,,,6,,,,,,,End
1320030000000.0,1671.0,570.0,1671.0,570.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_12,381279230,Y0323142400085-12,33,非标18mm面板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,双,18,,,19,18,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320033271002-33-1,,11月5日,,,,柜3区,杭州佳盛,034B,106,智能矩形,,132003327,1320030000000.0,FT218VA,1765.54,1671.0,570.0,B,1,,,,,,,,,125-106,,,索菲亚,非标18mm面板(VA),,  ,,扇地缝:,,33-106,0,,,,,1671*570*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*570*1671,,125-106-,,；；,,,深花色,,,0,0,,,34,,,,1671.0,570.0,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1319660000000.0,463.0,520.0,464.0,520.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3525012400221-4,99,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,9,6,7,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319660331025-99-1,,11月5日,,,,柜3区,富阳区,034B,27,智能矩形,,131966033,,FG0318019VA,696.25,463.0,520.0,B,1,,,,,,,,,83-27,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,99-27,0,,,,,463*520*18,,ZJ_ZN241102A1-1 | P3525012400221-4,034B,18*520*463,,83-27-,,；；,,,深花色,,,0,0,,,34,,,,464.0,520.5,1025,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P042,,,6,,,,,,,End
1319500000000.0,1326.0,373.5,1326.0,373.5,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6_10,381279230,Y0112032400254-2,87,18mm平板掩门(有孔)(VA),ZJ_ZN241102A1-1,四△,竖纹， 1左，按105，663，1221，0，0，0打孔,,18,,,3,3,4,ZJ_ZN241102A1-1(5),,,门板,,034BENF,,A3,,,1319499801170-87-1,,11月5日,,,,柜5区,吴江,034B,45,智能门板,,131949980,,FMM0118VA,1377.6,1326.0,373.5,B,1,★,,,,,,,,107-45,,,索菲亚,18mm平板掩门(有孔)(VA),,  ,,扇地缝:,,87-45,0,,,,,1326*373.5*18,,ZJ_ZN241102A1-1 | Y0112032400254-2,034B,18*373.5*1326,,107-45-,,；；,,,深花色,,,0,0,,,34,,,,1326.0,373.5,1170,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1318390000000.0,310.0,293.0,311.0,293.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-6,2,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,4,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388571036-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,21,智能矩形,,131838857,,FG0318019VA,426.55,310.0,293.0,B,1,,,,,,,,,85-21,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,2月21日,0,,,,,310*293*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*293*310,,85-21-,,；；,,,深花色,,,0,0,,,34,,,,311.0,293.5,1036,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1318110000000.0,479.0,161.0,480.0,161.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0091032400235-5,六,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,4,7,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A6,,,1318110571032-6-1,,11月5日,,,,柜3区,福州,034B,19,智能矩形,,131811057,,FG0318019VA,505.33,479.0,161.0,B,1,,,,,,,,,89-19,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,六-19,0,,,,,479*161*18,,ZJ_ZN241102A1-1 | P0091032400235-5,034B,18*161*479,,89-19-,,；；,,,深花色,,,0,0,,,34,,,,480.0,161.5,1032,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P004,,,6,,,,,,,End
1318110000000.0,2347.0,479.0,2348.0,480.0,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_16,381279230,P0091032400235-5,六,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,11,7,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A8,,,1318110571037-6-1,,11月5日,,,,柜3区,福州,034B,24,智能矩形,,131811057,,FB11805VA,2395.38,2347.0,479.0,B,1,,,,,,,,,89-24,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,六-24,0,,,,,2347*479*18,,ZJ_ZN241102A1-1 | P0091032400235-5,034B,18*479*2347,,89-24-,,；；,,,深花色,,,0,0,,,34,,,,2348.0,480.0,1037,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P004,,,6,,,,,,,End
1318110000000.0,450.0,894.0,450.0,894.0,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,1,1_6,381279230,P0091032400235-5,六,18mm非标板(VA),ZJ_ZN241102A1-1,四△,左0，0，右0，0,,18,,,11,2,4,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A1,,,1318110571087-6-1,,11月5日,,,,柜3区,福州,034B,54,智能矩形,,131811057,,FQ218VA,1000.87,450.0,894.0,B,1,,,,,,,,,89-54,,,索菲亚,18mm非标板(VA),,  ,,扇地缝:,,六-54,0,,,,,450*894*18,,ZJ_ZN241102A1-1 | P0091032400235-5,034B,18*894*450,,89-54-,,；；,,,深花色,,,0,0,,,34,,,,450.0,894.0,1087,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P004,,,6,,,,,,,End
1319880000000.0,2200.0,334.0,2201.0,334.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0609022400141-27,94,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,4,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319878751002-94-1,,11月5日,,,,柜3区,寿光,034B,26,智能矩形,,131987875,,FC21801VA,2225.21,2200.0,334.0,B,1,,,,,,,,,36-26,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,94-26,0,,,,,2200*334*18,,ZJ_ZN241102A1-1 | P0609022400141-27,034B,18*334*2200,,36-26-,,；；,,,深花色,,,0,0,,,34,,,,2201.0,334.5,1002,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
